,Component_number,Position_number,Velocity,Time_stamp,Scratch_type,Trial_number,Group_number,No.,Position
203,182,63,127,0.28300000000000003,Stab,1,1,1,1.279921875
333,176,34,56,0.284,Stab,1,1,1,0.19299999999999878
203,182,63,127,0.28400000000000003,Stab,1,1,1,1.279921875
335,176,34,57,0.28500000000000003,Stab,1,1,1,0.17899999999999877
203,182,63,127,0.28500000000000003,Stab,1,1,1,1.279921875
335,176,34,57,0.286,Stab,1,1,1,0.17899999999999877
203,182,63,127,0.28600000000000003,Stab,1,1,1,1.279921875
336,176,34,57,0.287,Stab,1,1,1,0.17199999999999876
203,182,63,127,0.28700000000000003,Stab,1,1,1,1.279921875
338,176,34,58,0.288,Stab,1,1,1,0.16599999999999876
203,182,63,127,0.288,Stab,1,1,1,1.279921875
339,176,34,58,0.289,Stab,1,1,1,0.15999999999999875
203,182,63,127,0.289,Stab,1,1,1,1.279921875
340,176,34,58,0.29,Stab,1,1,1,0.15399999999999875
203,182,63,127,0.29,Stab,1,1,1,1.279921875
341,176,34,58,0.291,Stab,1,1,1,0.14799999999999874
203,182,63,127,0.291,Stab,1,1,1,1.279921875
342,176,34,57,0.292,Stab,1,1,1,0.14099999999999874
203,182,63,127,0.292,Stab,1,1,1,1.279921875
343,176,34,59,0.293,Stab,1,1,1,0.13599999999999873
203,182,63,127,0.293,Stab,1,1,1,1.279921875
344,176,34,59,0.294,Stab,1,1,1,0.13099999999999873
203,182,63,127,0.294,Stab,1,1,1,1.279921875
345,176,34,59,0.295,Stab,1,1,1,0.12599999999999872
203,182,63,127,0.295,Stab,1,1,1,1.279921875
346,176,34,59,0.296,Stab,1,1,1,0.12099999999999872
203,182,63,127,0.296,Stab,1,1,1,1.279921875
347,176,34,58,0.297,Stab,1,1,1,0.11499999999999871
203,182,63,127,0.297,Stab,1,1,1,1.279921875
348,176,34,60,0.298,Stab,1,1,1,0.10699999999999871
203,182,63,127,0.298,Stab,1,1,1,1.279921875
348,176,34,60,0.299,Stab,1,1,1,0.10699999999999871
203,182,63,127,0.299,Stab,1,1,1,1.279921875
350,176,34,60,0.3,Stab,1,1,1,0.1029999999999987
203,182,63,127,0.3,Stab,1,1,1,1.279921875
351,176,34,61,0.301,Stab,1,1,1,0.0999999999999987
203,182,63,127,0.301,Stab,1,1,1,1.279921875
352,176,34,59,0.302,Stab,1,1,1,0.0949999999999987
203,182,63,127,0.302,Stab,1,1,1,1.279921875
353,176,34,60,0.303,Stab,1,1,1,0.09099999999999869
203,182,63,127,0.303,Stab,1,1,1,1.279921875
354,176,34,61,0.304,Stab,1,1,1,0.08499999999999869
203,182,63,127,0.304,Stab,1,1,1,1.279921875
354,176,34,61,0.305,Stab,1,1,1,0.08499999999999869
203,182,63,127,0.305,Stab,1,1,1,1.279921875
355,176,34,61,0.306,Stab,1,1,1,0.08199999999999869
203,182,63,127,0.306,Stab,1,1,1,1.279921875
356,176,34,61,0.307,Stab,1,1,1,0.07899999999999868
203,182,63,127,0.307,Stab,1,1,1,1.279921875
358,176,34,62,0.308,Stab,1,1,1,0.07499999999999868
203,182,63,127,0.308,Stab,1,1,1,1.279921875
358,176,34,62,0.309,Stab,1,1,1,0.07499999999999868
203,182,63,127,0.309,Stab,1,1,1,1.279921875
359,176,34,61,0.31,Stab,1,1,1,0.07199999999999868
203,182,63,127,0.31,Stab,1,1,1,1.279921875
360,176,34,62,0.311,Stab,1,1,1,0.06999999999999867
203,182,63,127,0.311,Stab,1,1,1,1.279921875
361,176,34,62,0.312,Stab,1,1,1,0.06799999999999867
203,182,63,127,0.312,Stab,1,1,1,1.279921875
362,176,34,62,0.313,Stab,1,1,1,0.06599999999999867
203,182,63,127,0.313,Stab,1,1,1,1.279921875
363,176,34,62,0.314,Stab,1,1,1,0.06399999999999867
203,182,63,127,0.314,Stab,1,1,1,1.279921875
364,176,34,62,0.315,Stab,1,1,1,0.06199999999999867
203,182,63,127,0.315,Stab,1,1,1,1.279921875
365,176,34,63,0.316,Stab,1,1,1,0.060999999999998666
203,182,63,127,0.316,Stab,1,1,1,1.279921875
366,176,34,63,0.317,Stab,1,1,1,0.059999999999998666
203,182,63,127,0.317,Stab,1,1,1,1.279921875
367,176,34,62,0.318,Stab,1,1,1,0.057999999999998664
203,182,63,127,0.318,Stab,1,1,1,1.279921875
368,176,34,63,0.319,Stab,1,1,1,0.05699999999999866
203,182,63,127,0.319,Stab,1,1,1,1.279921875
369,176,34,63,0.32,Stab,1,1,1,0.05599999999999866
203,182,63,127,0.32,Stab,1,1,1,1.279921875
370,176,34,63,0.321,Stab,1,1,1,0.05499999999999866
203,182,63,127,0.321,Stab,1,1,1,1.279921875
371,176,34,63,0.322,Stab,1,1,1,0.05299999999999866
203,182,63,127,0.322,Stab,1,1,1,1.279921875
371,176,34,63,0.323,Stab,1,1,1,0.05299999999999866
203,182,63,127,0.323,Stab,1,1,1,1.279921875
372,176,34,65,0.324,Stab,1,1,1,0.059999999999998666
203,182,63,127,0.324,Stab,1,1,1,1.279921875
372,176,34,65,0.325,Stab,1,1,1,0.059999999999998666
203,182,63,127,0.325,Stab,1,1,1,1.279921875
372,176,34,65,0.326,Stab,1,1,1,0.059999999999998666
203,182,63,127,0.326,Stab,1,1,1,1.279921875
372,176,34,65,0.327,Stab,1,1,1,0.059999999999998666
203,182,63,127,0.327,Stab,1,1,1,1.279921875
372,176,34,65,0.328,Stab,1,1,1,0.059999999999998666
203,182,63,127,0.328,Stab,1,1,1,1.279921875
372,176,34,65,0.329,Stab,1,1,1,0.059999999999998666
203,182,63,127,0.329,Stab,1,1,1,1.279921875
372,176,34,65,0.33,Stab,1,1,1,0.059999999999998666
203,182,63,127,0.33,Stab,1,1,1,1.279921875
373,176,34,65,0.331,Stab,1,1,1,0.06399999999999867
203,182,63,127,0.331,Stab,1,1,1,1.279921875
373,176,34,65,0.332,Stab,1,1,1,0.06399999999999867
203,182,63,127,0.332,Stab,1,1,1,1.279921875
373,176,34,65,0.333,Stab,1,1,1,0.06399999999999867
203,182,63,127,0.333,Stab,1,1,1,1.279921875
373,176,34,65,0.334,Stab,1,1,1,0.06399999999999867
203,182,63,127,0.334,Stab,1,1,1,1.279921875
374,176,34,65,0.335,Stab,1,1,1,0.06599999999999867
203,182,63,127,0.335,Stab,1,1,1,1.279921875
374,176,34,65,0.336,Stab,1,1,1,0.06599999999999867
203,182,63,127,0.336,Stab,1,1,1,1.279921875
203,182,63,127,0.33699999999999997,Stab,1,1,1,1.279921875
375,176,34,65,0.337,Stab,1,1,1,0.06699999999999867
203,182,63,127,0.33799999999999997,Stab,1,1,1,1.279921875
376,176,34,65,0.338,Stab,1,1,1,0.06799999999999867
377,176,34,65,0.33899999999999997,Stab,1,1,1,0.06999999999999867
203,182,63,127,0.33899999999999997,Stab,1,1,1,1.279921875
380,176,34,67,4.063,Stab,2,1,2,11.169
406,182,31,127,4.063,Stab,2,1,2,1.2796875
381,176,34,67,4.064,Stab,2,1,2,11.175000000000002
406,182,31,127,4.064,Stab,2,1,2,1.2796875
406,182,31,127,4.0649999999999995,Stab,2,1,2,1.2796875
381,176,34,67,4.065,Stab,2,1,2,11.175000000000002
382,176,34,68,4.066,Stab,2,1,2,11.179
406,182,31,127,4.066,Stab,2,1,2,1.2796875
406,182,31,127,4.066999999999999,Stab,2,1,2,1.2796875
384,176,34,68,4.067,Stab,2,1,2,11.183000000000002
385,176,34,68,4.068,Stab,2,1,2,11.187
406,182,31,127,4.068,Stab,2,1,2,1.2796875
386,176,34,68,4.069,Stab,2,1,2,11.191
406,182,31,127,4.069,Stab,2,1,2,1.2796875
387,176,34,68,4.069999999999999,Stab,2,1,2,11.199
406,182,31,127,4.069999999999999,Stab,2,1,2,1.2796875
387,176,34,68,4.071,Stab,2,1,2,11.199
406,182,31,127,4.071,Stab,2,1,2,1.2796875
389,176,34,71,4.072,Stab,2,1,2,11.206000000000003
406,182,31,127,4.072,Stab,2,1,2,1.2796875
390,176,34,69,4.0729999999999995,Stab,2,1,2,11.216000000000001
406,182,31,127,4.0729999999999995,Stab,2,1,2,1.2796875
390,176,34,69,4.074,Stab,2,1,2,11.216000000000001
406,182,31,127,4.074,Stab,2,1,2,1.2796875
406,182,31,127,4.074999999999999,Stab,2,1,2,1.2796875
391,176,34,70,4.075,Stab,2,1,2,11.222000000000003
393,176,34,72,4.076,Stab,2,1,2,11.238000000000001
406,182,31,127,4.076,Stab,2,1,2,1.2796875
393,176,34,72,4.077,Stab,2,1,2,11.238000000000001
406,182,31,127,4.077,Stab,2,1,2,1.2796875
395,176,34,72,4.077999999999999,Stab,2,1,2,11.254
406,182,31,127,4.077999999999999,Stab,2,1,2,1.2796875
395,176,34,72,4.079,Stab,2,1,2,11.254
406,182,31,127,4.079,Stab,2,1,2,1.2796875
396,176,34,73,4.08,Stab,2,1,2,11.263000000000002
406,182,31,127,4.08,Stab,2,1,2,1.2796875
406,182,31,127,4.0809999999999995,Stab,2,1,2,1.2796875
397,176,34,72,4.081,Stab,2,1,2,11.271000000000004
398,176,34,73,4.082,Stab,2,1,2,11.28
406,182,31,127,4.082,Stab,2,1,2,1.2796875
406,182,31,127,4.082999999999999,Stab,2,1,2,1.2796875
399,176,34,76,4.083,Stab,2,1,2,11.292000000000003
401,176,34,74,4.084,Stab,2,1,2,11.312000000000001
406,182,31,127,4.084,Stab,2,1,2,1.2796875
401,176,34,74,4.085,Stab,2,1,2,11.312000000000001
406,182,31,127,4.085,Stab,2,1,2,1.2796875
406,182,31,127,4.085999999999999,Stab,2,1,2,1.2796875
403,176,34,75,4.086,Stab,2,1,2,11.323000000000004
404,176,34,77,4.087,Stab,2,1,2,11.335999999999997
406,182,31,127,4.087,Stab,2,1,2,1.2796875
405,176,34,76,4.088,Stab,2,1,2,11.348
406,182,31,127,4.088,Stab,2,1,2,1.2796875
408,176,34,76,4.089,Stab,2,1,2,11.360000000000005
406,182,31,127,4.089,Stab,2,1,2,1.2796875
411,176,34,76,4.09,Stab,2,1,2,11.371999999999998
409,182,31,124,4.09,Stab,2,1,2,1.249453125
414,176,34,77,4.091,Stab,2,1,2,11.385000000000002
412,182,31,121,4.091,Stab,2,1,2,1.219296875
417,176,34,79,4.092,Stab,2,1,2,11.415
415,182,31,119,4.092,Stab,2,1,2,1.198984375
417,176,34,79,4.093,Stab,2,1,2,11.415
415,182,31,119,4.093,Stab,2,1,2,1.198984375
423,176,34,78,4.093999999999999,Stab,2,1,2,11.442999999999996
421,182,31,115,4.093999999999999,Stab,2,1,2,1.158671875
423,176,34,78,4.095,Stab,2,1,2,11.442999999999996
421,182,31,115,4.095,Stab,2,1,2,1.158671875
429,176,34,78,4.096,Stab,2,1,2,11.457
427,182,31,111,4.096,Stab,2,1,2,1.11859375
432,176,34,81,4.097,Stab,2,1,2,11.474000000000007
430,182,31,110,4.097,Stab,2,1,2,1.1084375
435,176,34,79,4.098,Stab,2,1,2,11.504000000000005
433,182,31,108,4.098,Stab,2,1,2,1.08828125
435,176,34,79,4.099,Stab,2,1,2,11.504000000000005
433,182,31,108,4.099,Stab,2,1,2,1.08828125
441,176,34,79,4.1,Stab,2,1,2,11.534000000000002
439,182,31,106,4.1,Stab,2,1,2,1.068125
441,176,34,79,4.101,Stab,2,1,2,11.534000000000002
439,182,31,106,4.101,Stab,2,1,2,1.068125
447,176,34,83,4.102,Stab,2,1,2,11.553000000000008
445,182,31,104,4.102,Stab,2,1,2,1.048046875
450,176,34,81,4.103,Stab,2,1,2,11.569999999999999
448,182,31,103,4.103,Stab,2,1,2,1.03796875
453,176,34,81,4.104,Stab,2,1,2,11.60400000000001
451,182,31,102,4.104,Stab,2,1,2,1.027890625
453,176,34,81,4.105,Stab,2,1,2,11.60400000000001
451,182,31,102,4.105,Stab,2,1,2,1.027890625
456,176,34,80,4.106,Stab,2,1,2,11.620000000000001
454,182,31,101,4.106,Stab,2,1,2,1.0178125
462,176,34,85,4.106999999999999,Stab,2,1,2,11.661999999999995
460,182,31,100,4.106999999999999,Stab,2,1,2,1.007734375
462,176,34,85,4.108,Stab,2,1,2,11.661999999999995
460,182,31,100,4.108,Stab,2,1,2,1.007734375
465,176,34,82,4.109,Stab,2,1,2,11.680000000000001
463,182,31,99,4.109,Stab,2,1,2,0.99765625
468,176,34,83,4.11,Stab,2,1,2,11.699000000000009
466,182,31,98,4.11,Stab,2,1,2,0.987578125
472,176,34,82,4.111,Stab,2,1,2,11.716999999999999
470,182,31,97,4.111,Stab,2,1,2,0.9775
473,176,34,88,4.112,Stab,2,1,2,11.741000000000007
478,182,31,96,4.112,Stab,2,1,2,0.967578125
478,182,31,96,4.1129999999999995,Stab,2,1,2,0.967578125
474,176,34,84,4.113,Stab,2,1,2,11.761000000000013
475,176,34,84,4.114,Stab,2,1,2,11.801000000000009
478,182,31,96,4.114,Stab,2,1,2,0.967578125
478,182,31,96,4.114999999999999,Stab,2,1,2,0.967578125
475,176,34,84,4.115,Stab,2,1,2,11.801000000000009
477,176,34,85,4.116,Stab,2,1,2,11.843000000000004
478,182,31,96,4.116,Stab,2,1,2,0.967578125
477,176,34,85,4.117,Stab,2,1,2,11.843000000000004
478,182,31,96,4.117,Stab,2,1,2,0.967578125
481,176,34,90,4.117999999999999,Stab,2,1,2,11.894999999999998
490,182,31,97,4.117999999999999,Stab,2,1,2,0.97765625
481,176,34,90,4.119,Stab,2,1,2,11.894999999999998
490,182,31,97,4.119,Stab,2,1,2,0.97765625
483,176,34,86,4.12,Stab,2,1,2,11.917000000000005
490,182,31,97,4.12,Stab,2,1,2,0.97765625
484,176,34,87,4.1209999999999996,Stab,2,1,2,11.963000000000001
490,182,31,97,4.1209999999999996,Stab,2,1,2,0.97765625
484,176,34,87,4.122,Stab,2,1,2,11.963000000000001
490,182,31,97,4.122,Stab,2,1,2,0.97765625
490,182,31,97,4.122999999999999,Stab,2,1,2,0.97765625
485,176,34,87,4.123,Stab,2,1,2,11.986000000000008
487,176,34,87,4.124,Stab,2,1,2,12.032000000000004
490,182,31,97,4.124,Stab,2,1,2,0.97765625
487,176,34,87,4.125,Stab,2,1,2,12.032000000000004
490,182,31,97,4.125,Stab,2,1,2,0.97765625
490,182,31,97,4.1259999999999994,Stab,2,1,2,0.97765625
488,176,34,88,4.126,Stab,2,1,2,12.056000000000012
492,176,34,88,4.127,Stab,2,1,2,12.104000000000006
490,182,31,97,4.127,Stab,2,1,2,0.97765625
492,176,34,88,4.128,Stab,2,1,2,12.104000000000006
490,182,31,97,4.128,Stab,2,1,2,0.97765625
495,176,34,95,4.129,Stab,2,1,2,12.13499999999999
493,182,31,98,4.129,Stab,2,1,2,0.9878125
496,176,34,90,4.13,Stab,2,1,2,12.160999999999998
497,182,31,100,4.13,Stab,2,1,2,1.007890625
502,176,34,90,4.130999999999999,Stab,2,1,2,12.212999999999992
500,182,31,101,4.130999999999999,Stab,2,1,2,1.017890625
502,176,34,90,4.132,Stab,2,1,2,12.212999999999992
500,182,31,101,4.132,Stab,2,1,2,1.017890625
505,176,34,90,4.133,Stab,2,1,2,12.239
503,182,31,101,4.133,Stab,2,1,2,1.018046875
511,176,34,91,4.1339999999999995,Stab,2,1,2,12.292999999999996
509,182,31,103,4.1339999999999995,Stab,2,1,2,1.038203125
511,176,34,91,4.135,Stab,2,1,2,12.292999999999996
509,182,31,103,4.135,Stab,2,1,2,1.038203125
517,176,34,91,4.136,Stab,2,1,2,12.320000000000004
515,182,31,105,4.136,Stab,2,1,2,1.05828125
520,176,34,91,4.137,Stab,2,1,2,12.346999999999989
518,182,31,106,4.137,Stab,2,1,2,1.068359375
523,176,34,96,4.138,Stab,2,1,2,12.379
521,182,31,107,4.138,Stab,2,1,2,1.078515625
526,176,34,91,4.139,Stab,2,1,2,12.40600000000001
524,182,31,109,4.139,Stab,2,1,2,1.09859375
529,176,34,91,4.14,Stab,2,1,2,12.460000000000004
527,182,31,110,4.14,Stab,2,1,2,1.108828125
529,176,34,91,4.141,Stab,2,1,2,12.460000000000004
527,182,31,110,4.141,Stab,2,1,2,1.108828125
535,176,34,91,4.1419999999999995,Stab,2,1,2,12.514
533,182,31,113,4.1419999999999995,Stab,2,1,2,1.139140625
535,176,34,91,4.143,Stab,2,1,2,12.514
533,182,31,113,4.143,Stab,2,1,2,1.139140625
541,176,34,90,4.144,Stab,2,1,2,12.565999999999994
539,182,31,117,4.144,Stab,2,1,2,1.179375
541,176,34,90,4.145,Stab,2,1,2,12.565999999999994
539,182,31,117,4.145,Stab,2,1,2,1.179375
547,176,34,92,4.146,Stab,2,1,2,12.594000000000003
545,182,31,120,4.146,Stab,2,1,2,1.209453125
550,176,34,91,4.147,Stab,2,1,2,12.621000000000013
548,182,31,121,4.147,Stab,2,1,2,1.219609375
553,176,34,95,4.148,Stab,2,1,2,12.683000000000007
551,182,31,123,4.148,Stab,2,1,2,1.23984375
553,176,34,95,4.149,Stab,2,1,2,12.683000000000007
551,182,31,123,4.149,Stab,2,1,2,1.23984375
559,176,34,89,4.15,Stab,2,1,2,12.708000000000016
557,182,31,126,4.15,Stab,2,1,2,1.269921875
562,176,34,89,4.151,Stab,2,1,2,12.75800000000001
560,182,31,127,4.151,Stab,2,1,2,1.27984375
562,176,34,89,4.152,Stab,2,1,2,12.75800000000001
560,182,31,127,4.152,Stab,2,1,2,1.27984375
564,176,34,92,4.153,Stab,2,1,2,12.814000000000004
560,182,31,127,4.153,Stab,2,1,2,1.27984375
564,176,34,92,4.154,Stab,2,1,2,12.814000000000004
560,182,31,127,4.154,Stab,2,1,2,1.27984375
560,182,31,127,4.154999999999999,Stab,2,1,2,1.27984375
565,176,34,87,4.155,Stab,2,1,2,12.83700000000001
566,176,34,87,4.156,Stab,2,1,2,12.859999999999998
560,182,31,127,4.156,Stab,2,1,2,1.27984375
568,176,34,87,4.157,Stab,2,1,2,12.906000000000013
560,182,31,127,4.157,Stab,2,1,2,1.27984375
560,182,31,127,4.1579999999999995,Stab,2,1,2,1.27984375
568,176,34,87,4.158,Stab,2,1,2,12.906000000000013
570,176,34,85,4.159,Stab,2,1,2,12.927000000000001
560,182,31,127,4.159,Stab,2,1,2,1.27984375
571,176,34,85,4.16,Stab,2,1,2,12.948000000000008
560,182,31,127,4.16,Stab,2,1,2,1.27984375
572,176,34,83,4.161,Stab,2,1,2,12.986000000000004
560,182,31,127,4.161,Stab,2,1,2,1.27984375
572,176,34,83,4.162,Stab,2,1,2,12.986000000000004
560,182,31,127,4.162,Stab,2,1,2,1.27984375
574,176,34,82,4.162999999999999,Stab,2,1,2,13.022
560,182,31,127,4.162999999999999,Stab,2,1,2,1.27984375
574,176,34,82,4.164,Stab,2,1,2,13.022
560,182,31,127,4.164,Stab,2,1,2,1.27984375
576,176,34,83,4.165,Stab,2,1,2,13.041000000000007
560,182,31,127,4.165,Stab,2,1,2,1.27984375
560,182,31,127,4.1659999999999995,Stab,2,1,2,1.27984375
577,176,34,82,4.166,Stab,2,1,2,13.059000000000013
578,176,34,81,4.167,Stab,2,1,2,13.076000000000004
560,182,31,127,4.167,Stab,2,1,2,1.27984375
579,176,34,80,4.168,Stab,2,1,2,13.09200000000001
560,182,31,127,4.168,Stab,2,1,2,1.27984375
580,176,34,81,4.169,Stab,2,1,2,13.109
560,182,31,127,4.169,Stab,2,1,2,1.27984375
581,176,34,78,4.17,Stab,2,1,2,13.123000000000005
560,182,31,127,4.17,Stab,2,1,2,1.27984375
560,182,31,127,4.170999999999999,Stab,2,1,2,1.27984375
582,176,34,78,4.171,Stab,2,1,2,13.13700000000001
583,176,34,77,4.172,Stab,2,1,2,13.150000000000002
560,182,31,127,4.172,Stab,2,1,2,1.27984375
584,176,34,76,4.173,Stab,2,1,2,13.162000000000006
560,182,31,127,4.173,Stab,2,1,2,1.27984375
560,182,31,127,4.1739999999999995,Stab,2,1,2,1.27984375
585,176,34,77,4.174,Stab,2,1,2,13.175000000000011
586,176,34,74,4.175,Stab,2,1,2,13.185000000000006
560,182,31,127,4.175,Stab,2,1,2,1.27984375
587,176,34,74,4.176,Stab,2,1,2,13.19500000000001
560,182,31,127,4.176,Stab,2,1,2,1.27984375
588,176,34,74,4.177,Stab,2,1,2,13.205000000000004
560,182,31,127,4.177,Stab,2,1,2,1.27984375
589,176,34,71,4.178,Stab,2,1,2,13.212000000000007
560,182,31,127,4.178,Stab,2,1,2,1.27984375
560,182,31,127,4.178999999999999,Stab,2,1,2,1.27984375
590,176,34,72,4.179,Stab,2,1,2,13.22000000000001
591,176,34,71,4.18,Stab,2,1,2,13.227000000000006
560,182,31,127,4.18,Stab,2,1,2,1.27984375
592,176,34,69,4.181,Stab,2,1,2,13.232000000000006
560,182,31,127,4.181,Stab,2,1,2,1.27984375
560,182,31,127,4.1819999999999995,Stab,2,1,2,1.27984375
593,176,34,68,4.182,Stab,2,1,2,13.236000000000008
594,176,34,68,4.183,Stab,2,1,2,13.240000000000006
560,182,31,127,4.183,Stab,2,1,2,1.27984375
560,182,31,127,4.183999999999999,Stab,2,1,2,1.27984375
595,176,34,68,4.184,Stab,2,1,2,13.244000000000007
596,176,34,66,4.185,Stab,2,1,2,13.246000000000006
560,182,31,127,4.185,Stab,2,1,2,1.27984375
597,176,34,66,4.186,Stab,2,1,2,13.248000000000006
560,182,31,127,4.186,Stab,2,1,2,1.27984375
560,182,31,127,4.186999999999999,Stab,2,1,2,1.27984375
598,176,34,65,4.187,Stab,2,1,2,13.249000000000006
599,176,34,63,4.188,Stab,2,1,2,13.246000000000006
560,182,31,127,4.188,Stab,2,1,2,1.27984375
599,176,34,63,4.189,Stab,2,1,2,13.246000000000006
560,182,31,127,4.189,Stab,2,1,2,1.27984375
560,182,31,127,4.1899999999999995,Stab,2,1,2,1.27984375
599,176,34,63,4.19,Stab,2,1,2,13.246000000000006
600,176,34,63,4.191,Stab,2,1,2,13.245000000000006
560,182,31,127,4.191,Stab,2,1,2,1.27984375
601,176,34,62,4.192,Stab,2,1,2,13.243000000000006
560,182,31,127,4.192,Stab,2,1,2,1.27984375
602,176,34,62,4.193,Stab,2,1,2,13.241000000000007
560,182,31,127,4.193,Stab,2,1,2,1.27984375
603,176,34,61,4.194,Stab,2,1,2,13.238000000000007
560,182,31,127,4.194,Stab,2,1,2,1.27984375
560,182,31,127,4.194999999999999,Stab,2,1,2,1.27984375
604,176,34,61,4.195,Stab,2,1,2,13.235000000000007
605,176,34,60,4.196,Stab,2,1,2,13.231000000000009
560,182,31,127,4.196,Stab,2,1,2,1.27984375
606,176,34,60,4.197,Stab,2,1,2,13.227000000000007
560,182,31,127,4.197,Stab,2,1,2,1.27984375
560,182,31,127,4.1979999999999995,Stab,2,1,2,1.27984375
607,176,34,60,4.198,Stab,2,1,2,13.223000000000006
608,176,34,58,4.199,Stab,2,1,2,13.21700000000001
560,182,31,127,4.199,Stab,2,1,2,1.27984375
560,182,31,127,4.199999999999999,Stab,2,1,2,1.27984375
609,176,34,59,4.2,Stab,2,1,2,13.212000000000007
610,176,34,58,4.201,Stab,2,1,2,13.20600000000001
560,182,31,127,4.201,Stab,2,1,2,1.27984375
611,176,34,58,4.202,Stab,2,1,2,13.200000000000008
560,182,31,127,4.202,Stab,2,1,2,1.27984375
560,182,31,127,4.202999999999999,Stab,2,1,2,1.27984375
612,176,34,57,4.203,Stab,2,1,2,13.193000000000005
613,176,34,57,4.204,Stab,2,1,2,13.186000000000009
560,182,31,127,4.204,Stab,2,1,2,1.27984375
614,176,34,55,4.205,Stab,2,1,2,13.177000000000007
560,182,31,127,4.205,Stab,2,1,2,1.27984375
560,182,31,127,4.2059999999999995,Stab,2,1,2,1.27984375
615,176,34,56,4.206,Stab,2,1,2,13.169000000000004
616,176,34,55,4.207,Stab,2,1,2,13.160000000000009
560,182,31,127,4.207,Stab,2,1,2,1.27984375
560,182,31,127,4.207999999999999,Stab,2,1,2,1.27984375
617,176,34,56,4.208,Stab,2,1,2,13.152000000000006
618,176,34,54,4.209,Stab,2,1,2,13.142000000000012
560,182,31,127,4.209,Stab,2,1,2,1.27984375
619,176,34,53,4.21,Stab,2,1,2,13.131000000000007
560,182,31,127,4.21,Stab,2,1,2,1.27984375
560,182,31,127,4.210999999999999,Stab,2,1,2,1.27984375
620,176,34,53,4.211,Stab,2,1,2,13.120000000000005
621,176,34,54,4.212,Stab,2,1,2,13.11000000000001
560,182,31,127,4.212,Stab,2,1,2,1.27984375
622,176,34,53,4.213,Stab,2,1,2,13.099000000000007
560,182,31,127,4.213,Stab,2,1,2,1.27984375
560,182,31,127,4.2139999999999995,Stab,2,1,2,1.27984375
623,176,34,52,4.214,Stab,2,1,2,13.087000000000003
624,176,34,50,4.215,Stab,2,1,2,13.073000000000011
560,182,31,127,4.215,Stab,2,1,2,1.27984375
560,182,31,127,4.215999999999999,Stab,2,1,2,1.27984375
625,176,34,52,4.216,Stab,2,1,2,13.061000000000007
626,176,34,51,4.217,Stab,2,1,2,13.048000000000014
560,182,31,127,4.217,Stab,2,1,2,1.27984375
627,176,34,51,4.218,Stab,2,1,2,13.03500000000001
560,182,31,127,4.218,Stab,2,1,2,1.27984375
560,182,31,127,4.218999999999999,Stab,2,1,2,1.27984375
628,176,34,51,4.219,Stab,2,1,2,13.022000000000006
629,176,34,48,4.22,Stab,2,1,2,12.990000000000009
560,182,31,127,4.22,Stab,2,1,2,1.27984375
629,176,34,48,4.221,Stab,2,1,2,12.990000000000009
560,182,31,127,4.221,Stab,2,1,2,1.27984375
560,182,31,127,4.2219999999999995,Stab,2,1,2,1.27984375
631,176,34,50,4.222,Stab,2,1,2,12.976000000000004
632,176,34,49,4.223,Stab,2,1,2,12.961000000000013
560,182,31,127,4.223,Stab,2,1,2,1.27984375
560,182,31,127,4.223999999999999,Stab,2,1,2,1.27984375
633,176,34,49,4.224,Stab,2,1,2,12.946000000000009
634,176,34,46,4.225,Stab,2,1,2,12.928000000000019
560,182,31,127,4.225,Stab,2,1,2,1.27984375
635,176,34,48,4.226,Stab,2,1,2,12.912000000000013
560,182,31,127,4.226,Stab,2,1,2,1.27984375
560,182,31,127,4.226999999999999,Stab,2,1,2,1.27984375
636,176,34,48,4.227,Stab,2,1,2,12.896000000000008
637,176,34,47,4.228,Stab,2,1,2,12.879000000000017
560,182,31,127,4.228,Stab,2,1,2,1.27984375
638,176,34,48,4.229,Stab,2,1,2,12.863000000000012
560,182,31,127,4.229,Stab,2,1,2,1.27984375
639,176,34,44,4.2299999999999995,Stab,2,1,2,12.823000000000016
560,182,31,127,4.2299999999999995,Stab,2,1,2,1.27984375
639,176,34,44,4.231,Stab,2,1,2,12.823000000000016
560,182,31,127,4.231,Stab,2,1,2,1.27984375
560,182,31,127,4.231999999999999,Stab,2,1,2,1.27984375
641,176,34,47,4.232,Stab,2,1,2,12.806000000000012
642,176,34,47,4.233,Stab,2,1,2,12.789000000000021
560,182,31,127,4.233,Stab,2,1,2,1.27984375
643,176,34,46,4.234,Stab,2,1,2,12.753000000000009
560,182,31,127,4.234,Stab,2,1,2,1.27984375
560,182,31,127,4.234999999999999,Stab,2,1,2,1.27984375
643,176,34,46,4.235,Stab,2,1,2,12.753000000000009
645,176,34,46,4.236,Stab,2,1,2,12.735000000000019
560,182,31,127,4.236,Stab,2,1,2,1.27984375
646,176,34,46,4.237,Stab,2,1,2,12.717000000000013
560,182,31,127,4.237,Stab,2,1,2,1.27984375
647,176,34,45,4.2379999999999995,Stab,2,1,2,12.679000000000016
560,182,31,127,4.2379999999999995,Stab,2,1,2,1.27984375
647,176,34,45,4.239,Stab,2,1,2,12.679000000000016
560,182,31,127,4.239,Stab,2,1,2,1.27984375
560,182,31,127,4.239999999999999,Stab,2,1,2,1.27984375
649,176,34,41,4.24,Stab,2,1,2,12.65600000000001
650,176,34,45,4.241,Stab,2,1,2,12.63700000000002
560,182,31,127,4.241,Stab,2,1,2,1.27984375
