,Component_number,Position_number,Velocity,Time_stamp,Scratch_type,Trial_number,Group_number,No.,Position
16409,182,31,127,8.16,Chirp,3,4,33,1.279921875
16286,176,34,72,8.161,Chirp,3,4,33,9.000000000000009
16409,182,31,127,8.161,Chirp,3,4,33,1.279921875
16288,176,34,71,8.162,Chirp,3,4,33,9.007000000000017
16409,182,31,127,8.162,Chirp,3,4,33,1.279921875
16289,176,34,72,8.163,Chirp,3,4,33,9.015000000000013
16409,182,31,127,8.163,Chirp,3,4,33,1.279921875
16290,176,34,71,8.164,Chirp,3,4,33,9.029000000000005
16409,182,31,127,8.164,Chirp,3,4,33,1.279921875
16290,176,34,71,8.165,Chirp,3,4,33,9.029000000000005
16409,182,31,127,8.165000000000001,Chirp,3,4,33,1.279921875
16291,176,34,70,8.166,Chirp,3,4,33,9.035000000000013
16409,182,31,127,8.166,Chirp,3,4,33,1.279921875
16292,176,34,70,8.167,Chirp,3,4,33,9.04100000000001
16409,182,31,127,8.167,Chirp,3,4,33,1.279921875
16293,176,34,70,8.168,Chirp,3,4,33,9.047000000000006
16409,182,31,127,8.168000000000001,Chirp,3,4,33,1.279921875
16295,176,34,70,8.169,Chirp,3,4,33,9.05900000000001
16409,182,31,127,8.169,Chirp,3,4,33,1.279921875
16295,176,34,70,8.17,Chirp,3,4,33,9.05900000000001
16409,182,31,127,8.17,Chirp,3,4,33,1.279921875
16296,176,34,70,8.171,Chirp,3,4,33,9.065000000000007
16409,182,31,127,8.171000000000001,Chirp,3,4,33,1.279921875
16297,176,34,69,8.172,Chirp,3,4,33,9.070000000000013
16409,182,31,127,8.172,Chirp,3,4,33,1.279921875
16299,176,34,69,8.173,Chirp,3,4,33,9.080000000000007
16409,182,31,127,8.173,Chirp,3,4,33,1.279921875
16299,176,34,69,8.174,Chirp,3,4,33,9.080000000000007
16409,182,31,127,8.174000000000001,Chirp,3,4,33,1.279921875
16301,176,34,69,8.175,Chirp,3,4,33,9.085000000000013
16409,182,31,127,8.175,Chirp,3,4,33,1.279921875
16302,176,34,68,8.176,Chirp,3,4,33,9.093000000000009
16409,182,31,127,8.176,Chirp,3,4,33,1.279921875
16302,176,34,68,8.177,Chirp,3,4,33,9.093000000000009
16409,182,31,127,8.177,Chirp,3,4,33,1.279921875
16304,176,34,68,8.178,Chirp,3,4,33,9.101000000000012
16409,182,31,127,8.178,Chirp,3,4,33,1.279921875
16304,176,34,68,8.179,Chirp,3,4,33,9.101000000000012
16409,182,31,127,8.179,Chirp,3,4,33,1.279921875
16305,176,34,68,8.18,Chirp,3,4,33,9.10500000000001
16409,182,31,127,8.18,Chirp,3,4,33,1.279921875
16306,176,34,68,8.181,Chirp,3,4,33,9.109000000000007
16409,182,31,127,8.181000000000001,Chirp,3,4,33,1.279921875
16307,176,34,67,8.182,Chirp,3,4,33,9.11200000000001
16409,182,31,127,8.182,Chirp,3,4,33,1.279921875
16309,176,34,67,8.183,Chirp,3,4,33,9.115000000000009
16409,182,31,127,8.183,Chirp,3,4,33,1.279921875
16310,176,34,67,8.184,Chirp,3,4,33,9.118000000000007
16409,182,31,127,8.184000000000001,Chirp,3,4,33,1.279921875
16311,176,34,67,8.185,Chirp,3,4,33,9.121000000000011
16409,182,31,127,8.185,Chirp,3,4,33,1.279921875
16312,176,34,66,8.186,Chirp,3,4,33,9.12300000000001
16409,182,31,127,8.186,Chirp,3,4,33,1.279921875
16313,176,34,66,8.187,Chirp,3,4,33,9.125000000000009
16409,182,31,127,8.187000000000001,Chirp,3,4,33,1.279921875
16314,176,34,67,8.188,Chirp,3,4,33,9.128000000000013
16409,182,31,127,8.188,Chirp,3,4,33,1.279921875
16315,176,34,66,8.189,Chirp,3,4,33,9.130000000000011
16409,182,31,127,8.189,Chirp,3,4,33,1.279921875
16316,176,34,66,8.19,Chirp,3,4,33,9.13200000000001
16409,182,31,127,8.190000000000001,Chirp,3,4,33,1.279921875
16317,176,34,66,8.191,Chirp,3,4,33,9.134000000000013
16409,182,31,127,8.191,Chirp,3,4,33,1.279921875
16318,176,34,66,8.192,Chirp,3,4,33,9.136000000000012
16409,182,31,127,8.192,Chirp,3,4,33,1.279921875
16319,176,34,66,8.193,Chirp,3,4,33,9.13800000000001
16409,182,31,127,8.193,Chirp,3,4,33,1.279921875
16320,176,34,65,8.194,Chirp,3,4,33,9.139000000000012
16409,182,31,127,8.194,Chirp,3,4,33,1.279921875
16321,176,34,66,8.195,Chirp,3,4,33,9.14100000000001
16409,182,31,127,8.195,Chirp,3,4,33,1.279921875
16322,176,34,65,8.196,Chirp,3,4,33,9.14200000000001
16409,182,31,127,8.196,Chirp,3,4,33,1.279921875
16323,176,34,65,8.197,Chirp,3,4,33,9.14300000000001
16409,182,31,127,8.197000000000001,Chirp,3,4,33,1.279921875
16324,176,34,65,8.198,Chirp,3,4,33,9.14400000000001
16409,182,31,127,8.198,Chirp,3,4,33,1.279921875
16325,176,34,65,8.199,Chirp,3,4,33,9.14500000000001
16409,182,31,127,8.199,Chirp,3,4,33,1.279921875
16326,176,34,63,8.200000000000001,Chirp,3,4,33,9.13600000000001
16409,182,31,127,8.200000000000001,Chirp,3,4,33,1.279921875
16326,176,34,63,8.201,Chirp,3,4,33,9.13600000000001
16409,182,31,127,8.201,Chirp,3,4,33,1.279921875
16326,176,34,63,8.202,Chirp,3,4,33,9.13600000000001
16409,182,31,127,8.202,Chirp,3,4,33,1.279921875
16326,176,34,63,8.203000000000001,Chirp,3,4,33,9.13600000000001
16409,182,31,127,8.203000000000001,Chirp,3,4,33,1.279921875
16326,176,34,63,8.204,Chirp,3,4,33,9.13600000000001
16409,182,31,127,8.204,Chirp,3,4,33,1.279921875
16326,176,34,63,8.205,Chirp,3,4,33,9.13600000000001
16409,182,31,127,8.205,Chirp,3,4,33,1.279921875
16326,176,34,63,8.206000000000001,Chirp,3,4,33,9.13600000000001
16409,182,31,127,8.206000000000001,Chirp,3,4,33,1.279921875
16326,176,34,63,8.207,Chirp,3,4,33,9.13600000000001
16409,182,31,127,8.207,Chirp,3,4,33,1.279921875
16326,176,34,63,8.208,Chirp,3,4,33,9.13600000000001
16409,182,31,127,8.208,Chirp,3,4,33,1.279921875
16327,176,34,63,8.209,Chirp,3,4,33,9.13500000000001
16409,182,31,127,8.209,Chirp,3,4,33,1.279921875
16328,176,34,63,8.21,Chirp,3,4,33,9.13300000000001
16409,182,31,127,8.21,Chirp,3,4,33,1.279921875
16328,176,34,63,8.211,Chirp,3,4,33,9.13300000000001
16409,182,31,127,8.211,Chirp,3,4,33,1.279921875
16329,176,34,63,8.212,Chirp,3,4,33,9.13200000000001
16409,182,31,127,8.212,Chirp,3,4,33,1.279921875
16330,176,34,63,8.213,Chirp,3,4,33,9.13100000000001
16409,182,31,127,8.213000000000001,Chirp,3,4,33,1.279921875
16331,176,34,63,8.214,Chirp,3,4,33,9.13000000000001
16409,182,31,127,8.214,Chirp,3,4,33,1.279921875
16332,176,34,63,8.215,Chirp,3,4,33,9.12900000000001
16409,182,31,127,8.215,Chirp,3,4,33,1.279921875
16333,176,34,63,8.216,Chirp,3,4,33,9.12800000000001
16409,182,31,127,8.216000000000001,Chirp,3,4,33,1.279921875
16334,176,34,62,8.217,Chirp,3,4,33,9.126000000000008
16409,182,31,127,8.217,Chirp,3,4,33,1.279921875
16335,176,34,63,8.218,Chirp,3,4,33,9.125000000000009
16409,182,31,127,8.218,Chirp,3,4,33,1.279921875
16336,176,34,62,8.219,Chirp,3,4,33,9.12300000000001
16409,182,31,127,8.219000000000001,Chirp,3,4,33,1.279921875
16337,176,34,61,8.22,Chirp,3,4,33,9.120000000000006
16409,182,31,127,8.22,Chirp,3,4,33,1.279921875
16338,176,34,62,8.221,Chirp,3,4,33,9.118000000000007
16409,182,31,127,8.221,Chirp,3,4,33,1.279921875
16339,176,34,61,8.222000000000001,Chirp,3,4,33,9.112000000000005
16409,182,31,127,8.222000000000001,Chirp,3,4,33,1.279921875
16339,176,34,61,8.223,Chirp,3,4,33,9.112000000000005
16409,182,31,127,8.223,Chirp,3,4,33,1.279921875
16341,176,34,61,8.224,Chirp,3,4,33,9.109000000000007
16409,182,31,127,8.224,Chirp,3,4,33,1.279921875
16342,176,34,61,8.225,Chirp,3,4,33,9.106000000000009
16409,182,31,127,8.225,Chirp,3,4,33,1.279921875
16343,176,34,60,8.226,Chirp,3,4,33,9.102000000000004
16409,182,31,127,8.226,Chirp,3,4,33,1.279921875
16344,176,34,61,8.227,Chirp,3,4,33,9.099000000000006
16409,182,31,127,8.227,Chirp,3,4,33,1.279921875
16345,176,34,61,8.228,Chirp,3,4,33,9.096000000000007
16409,182,31,127,8.228,Chirp,3,4,33,1.279921875
16346,176,34,60,8.229,Chirp,3,4,33,9.09200000000001
16409,182,31,127,8.229000000000001,Chirp,3,4,33,1.279921875
16347,176,34,60,8.23,Chirp,3,4,33,9.088000000000005
16409,182,31,127,8.23,Chirp,3,4,33,1.279921875
16348,176,34,59,8.231,Chirp,3,4,33,9.083000000000007
16409,182,31,127,8.231,Chirp,3,4,33,1.279921875
16349,176,34,60,8.232000000000001,Chirp,3,4,33,9.075000000000005
16409,182,31,127,8.232000000000001,Chirp,3,4,33,1.279921875
16349,176,34,60,8.233,Chirp,3,4,33,9.075000000000005
16409,182,31,127,8.233,Chirp,3,4,33,1.279921875
16351,176,34,60,8.234,Chirp,3,4,33,9.071000000000007
16409,182,31,127,8.234,Chirp,3,4,33,1.279921875
16352,176,34,58,8.235000000000001,Chirp,3,4,33,9.059000000000003
16409,182,31,127,8.235000000000001,Chirp,3,4,33,1.279921875
16352,176,34,58,8.236,Chirp,3,4,33,9.059000000000003
16409,182,31,127,8.236,Chirp,3,4,33,1.279921875
16354,176,34,59,8.237,Chirp,3,4,33,9.054000000000006
16409,182,31,127,8.237,Chirp,3,4,33,1.279921875
16355,176,34,58,8.238,Chirp,3,4,33,9.048000000000009
16409,182,31,127,8.238,Chirp,3,4,33,1.279921875
16356,176,34,58,8.239,Chirp,3,4,33,9.042000000000002
16409,182,31,127,8.239,Chirp,3,4,33,1.279921875
16357,176,34,58,8.24,Chirp,3,4,33,9.036000000000005
16409,182,31,127,8.24,Chirp,3,4,33,1.279921875
16358,176,34,58,8.241,Chirp,3,4,33,9.030000000000008
16409,182,31,127,8.241,Chirp,3,4,33,1.279921875
16359,176,34,58,8.242,Chirp,3,4,33,9.024000000000001
16409,182,31,127,8.242,Chirp,3,4,33,1.279921875
16360,176,34,58,8.243,Chirp,3,4,33,9.018000000000004
16409,182,31,127,8.243,Chirp,3,4,33,1.279921875
16361,176,34,57,8.244,Chirp,3,4,33,9.004000000000012
16409,182,31,127,8.244,Chirp,3,4,33,1.279921875
16361,176,34,57,8.245,Chirp,3,4,33,9.004000000000012
16409,182,31,127,8.245000000000001,Chirp,3,4,33,1.279921875
16363,176,34,57,8.246,Chirp,3,4,33,8.997000000000003
16409,182,31,127,8.246,Chirp,3,4,33,1.279921875
16364,176,34,57,8.247,Chirp,3,4,33,8.990000000000007
16409,182,31,127,8.247,Chirp,3,4,33,1.279921875
16365,176,34,57,8.248,Chirp,3,4,33,8.983000000000011
16409,182,31,127,8.248000000000001,Chirp,3,4,33,1.279921875
16366,176,34,55,8.249,Chirp,3,4,33,8.974
16409,182,31,127,8.249,Chirp,3,4,33,1.279921875
16367,176,34,54,8.25,Chirp,3,4,33,8.964000000000006
16409,182,31,127,8.25,Chirp,3,4,33,1.279921875
16368,176,34,56,8.251,Chirp,3,4,33,8.95600000000001
16409,182,31,127,8.251000000000001,Chirp,3,4,33,1.279921875
16369,176,34,56,8.252,Chirp,3,4,33,8.948
16409,182,31,127,8.252,Chirp,3,4,33,1.279921875
16370,176,34,55,8.253,Chirp,3,4,33,8.939000000000005
16409,182,31,127,8.253,Chirp,3,4,33,1.279921875
16371,176,34,55,8.254,Chirp,3,4,33,8.93000000000001
16409,182,31,127,8.254000000000001,Chirp,3,4,33,1.279921875
16372,176,34,54,8.255,Chirp,3,4,33,8.919999999999998
16409,182,31,127,8.255,Chirp,3,4,33,1.279921875
16373,176,34,54,8.256,Chirp,3,4,33,8.910000000000004
16409,182,31,127,8.256,Chirp,3,4,33,1.279921875
16374,176,34,54,8.257,Chirp,3,4,33,8.90000000000001
16409,182,31,127,8.257,Chirp,3,4,33,1.279921875
16375,176,34,54,8.258,Chirp,3,4,33,8.890000000000015
16409,182,31,127,8.258000000000001,Chirp,3,4,33,1.279921875
16376,176,34,54,8.259,Chirp,3,4,33,8.880000000000003
16409,182,31,127,8.259,Chirp,3,4,33,1.279921875
16377,176,34,53,8.26,Chirp,3,4,33,8.858000000000015
16409,182,31,127,8.26,Chirp,3,4,33,1.279921875
16377,176,34,53,8.261,Chirp,3,4,33,8.858000000000015
16409,182,31,127,8.261000000000001,Chirp,3,4,33,1.279921875
16378,176,34,52,8.262,Chirp,3,4,33,8.846
16409,182,31,127,8.262,Chirp,3,4,33,1.279921875
16380,176,34,52,8.263,Chirp,3,4,33,8.834000000000007
16409,182,31,127,8.263,Chirp,3,4,33,1.279921875
16381,176,34,53,8.264,Chirp,3,4,33,8.823000000000013
16409,182,31,127,8.264000000000001,Chirp,3,4,33,1.279921875
16382,176,34,52,8.265,Chirp,3,4,33,8.810999999999998
16409,182,31,127,8.265,Chirp,3,4,33,1.279921875
16383,176,34,49,8.266,Chirp,3,4,33,8.796000000000006
16409,182,31,127,8.266,Chirp,3,4,33,1.279921875
16384,176,34,52,8.267,Chirp,3,4,33,8.784000000000013
16409,182,31,127,8.267000000000001,Chirp,3,4,33,1.279921875
16385,176,34,52,8.268,Chirp,3,4,33,8.771999999999998
16409,182,31,127,8.268,Chirp,3,4,33,1.279921875
16386,176,34,51,8.269,Chirp,3,4,33,8.759000000000006
16409,182,31,127,8.269,Chirp,3,4,33,1.279921875
16387,176,34,51,8.27,Chirp,3,4,33,8.746000000000013
16409,182,31,127,8.27,Chirp,3,4,33,1.279921875
16388,176,34,49,8.271,Chirp,3,4,33,8.730999999999995
16409,182,31,127,8.271,Chirp,3,4,33,1.279921875
16389,176,34,50,8.272,Chirp,3,4,33,8.70300000000001
16409,182,31,127,8.272,Chirp,3,4,33,1.279921875
16389,176,34,50,8.273,Chirp,3,4,33,8.70300000000001
16409,182,31,127,8.273,Chirp,3,4,33,1.279921875
16390,176,34,50,8.274,Chirp,3,4,33,8.689000000000018
16409,182,31,127,8.274000000000001,Chirp,3,4,33,1.279921875
16392,176,34,50,8.275,Chirp,3,4,33,8.675
16409,182,31,127,8.275,Chirp,3,4,33,1.279921875
16393,176,34,47,8.276,Chirp,3,4,33,8.65800000000001
16409,182,31,127,8.276,Chirp,3,4,33,1.279921875
16394,176,34,49,8.277,Chirp,3,4,33,8.643000000000018
16409,182,31,127,8.277000000000001,Chirp,3,4,33,1.279921875
16395,176,34,49,8.278,Chirp,3,4,33,8.628
16409,182,31,127,8.278,Chirp,3,4,33,1.279921875
16396,176,34,49,8.279,Chirp,3,4,33,8.613000000000008
16409,182,31,127,8.279,Chirp,3,4,33,1.279921875
16397,176,34,49,8.28,Chirp,3,4,33,8.598000000000017
16409,182,31,127,8.280000000000001,Chirp,3,4,33,1.279921875
16398,176,34,47,8.281,Chirp,3,4,33,8.580999999999996
16409,182,31,127,8.281,Chirp,3,4,33,1.279921875
16399,176,34,48,8.282,Chirp,3,4,33,8.565000000000005
16409,182,31,127,8.282,Chirp,3,4,33,1.279921875
16400,176,34,49,8.283,Chirp,3,4,33,8.550000000000013
16409,182,31,127,8.283000000000001,Chirp,3,4,33,1.279921875
16401,176,34,48,8.284,Chirp,3,4,33,8.518000000000002
16409,182,31,127,8.284,Chirp,3,4,33,1.279921875
16401,176,34,48,8.285,Chirp,3,4,33,8.518000000000002
16409,182,31,127,8.285,Chirp,3,4,33,1.279921875
16402,176,34,49,8.286,Chirp,3,4,33,8.50300000000001
16409,182,31,127,8.286,Chirp,3,4,33,1.279921875
16404,176,34,49,8.287,Chirp,3,4,33,8.473
16409,182,31,127,8.287,Chirp,3,4,33,1.279921875
16404,176,34,49,8.288,Chirp,3,4,33,8.473
16409,182,31,127,8.288,Chirp,3,4,33,1.279921875
16406,176,34,47,8.289,Chirp,3,4,33,8.45600000000001
16409,182,31,127,8.289,Chirp,3,4,33,1.279921875
16407,176,34,48,8.29,Chirp,3,4,33,8.440000000000019
16409,182,31,127,8.290000000000001,Chirp,3,4,33,1.279921875
16408,176,34,44,8.291,Chirp,3,4,33,8.419999999999995
16409,182,31,127,8.291,Chirp,3,4,33,1.279921875
16411,176,34,47,8.292,Chirp,3,4,33,8.403000000000004
16409,182,31,127,8.292,Chirp,3,4,33,1.279921875
16414,176,34,47,8.293000000000001,Chirp,3,4,33,8.368999999999993
16412,182,31,127,8.293000000000001,Chirp,3,4,33,1.27984375
16414,176,34,47,8.294,Chirp,3,4,33,8.368999999999993
16412,182,31,127,8.294,Chirp,3,4,33,1.27984375
16420,176,34,47,8.295,Chirp,3,4,33,8.352000000000002
16418,182,31,126,8.295,Chirp,3,4,33,1.26984375
16423,176,34,47,8.296,Chirp,3,4,33,8.335000000000012
16421,182,31,126,8.296,Chirp,3,4,33,1.26984375
16426,176,34,43,8.297,Chirp,3,4,33,8.313999999999986
16424,182,31,126,8.297,Chirp,3,4,33,1.269765625
16429,176,34,47,8.298,Chirp,3,4,33,8.296999999999995
16427,182,31,125,8.298,Chirp,3,4,33,1.259765625
16432,176,34,46,8.299000000000001,Chirp,3,4,33,8.260999999999983
16430,182,31,125,8.299000000000001,Chirp,3,4,33,1.2596875
16432,176,34,46,8.3,Chirp,3,4,33,8.260999999999983
16430,182,31,125,8.3,Chirp,3,4,33,1.2596875
16438,176,34,47,8.301,Chirp,3,4,33,8.243999999999993
16436,182,31,124,8.301,Chirp,3,4,33,1.2496875
16441,176,34,43,8.302,Chirp,3,4,33,8.223000000000004
16439,182,31,124,8.302,Chirp,3,4,33,1.2496875
16444,176,34,47,8.303,Chirp,3,4,33,8.205999999999984
16442,182,31,124,8.303,Chirp,3,4,33,1.249609375
16447,176,34,46,8.304,Chirp,3,4,33,8.187999999999994
16445,182,31,123,8.304,Chirp,3,4,33,1.239609375
16450,176,34,47,8.305,Chirp,3,4,33,8.171000000000003
16448,182,31,123,8.305,Chirp,3,4,33,1.23953125
16453,176,34,46,8.306,Chirp,3,4,33,8.153000000000013
16451,182,31,122,8.306,Chirp,3,4,33,1.22953125
16456,176,34,43,8.307,Chirp,3,4,33,8.131999999999987
16454,182,31,122,8.307,Chirp,3,4,33,1.22953125
16459,176,34,46,8.308,Chirp,3,4,33,8.096000000000007
16457,182,31,122,8.308,Chirp,3,4,33,1.229453125
16459,176,34,46,8.309,Chirp,3,4,33,8.096000000000007
16457,182,31,122,8.309,Chirp,3,4,33,1.229453125
16465,176,34,46,8.31,Chirp,3,4,33,8.077999999999985
16463,182,31,121,8.31,Chirp,3,4,33,1.219375
16468,176,34,46,8.311,Chirp,3,4,33,8.059999999999995
16466,182,31,120,8.311,Chirp,3,4,33,1.209375
16471,176,34,44,8.312,Chirp,3,4,33,8.040000000000006
16469,182,31,120,8.312,Chirp,3,4,33,1.209296875
16474,176,34,47,8.313,Chirp,3,4,33,8.022999999999985
16472,182,31,119,8.313,Chirp,3,4,33,1.199296875
16477,176,34,47,8.314,Chirp,3,4,33,8.005999999999995
16475,182,31,119,8.314,Chirp,3,4,33,1.19921875
16480,176,34,47,8.315,Chirp,3,4,33,7.989000000000004
16478,182,31,118,8.315,Chirp,3,4,33,1.18921875
16483,176,34,47,8.316,Chirp,3,4,33,7.954999999999993
16481,182,31,118,8.316,Chirp,3,4,33,1.189140625
16483,176,34,47,8.317,Chirp,3,4,33,7.954999999999993
16481,182,31,118,8.317,Chirp,3,4,33,1.189140625
16489,176,34,47,8.318,Chirp,3,4,33,7.938000000000002
16487,182,31,117,8.318,Chirp,3,4,33,1.179140625
16492,176,34,47,8.319,Chirp,3,4,33,7.920999999999982
16490,182,31,117,8.319,Chirp,3,4,33,1.179140625
16495,176,34,46,8.32,Chirp,3,4,33,7.902999999999992
16493,182,31,117,8.32,Chirp,3,4,33,1.179140625
16498,176,34,47,8.321,Chirp,3,4,33,7.886000000000001
16496,182,31,117,8.321,Chirp,3,4,33,1.179140625
16501,176,34,43,8.322,Chirp,3,4,33,7.865000000000013
16499,182,31,117,8.322,Chirp,3,4,33,1.1790625
16502,176,34,47,8.323,Chirp,3,4,33,7.847999999999992
16503,182,31,116,8.323,Chirp,3,4,33,1.1690625
16505,176,34,47,8.324,Chirp,3,4,33,7.831000000000001
16503,182,31,116,8.324,Chirp,3,4,33,1.1690625
16506,176,34,47,8.325,Chirp,3,4,33,7.814000000000011
16507,182,31,116,8.325000000000001,Chirp,3,4,33,1.1690625
16509,176,34,47,8.326,Chirp,3,4,33,7.79699999999999
16507,182,31,116,8.326,Chirp,3,4,33,1.1690625
16510,176,34,44,8.327,Chirp,3,4,33,7.777000000000001
16507,182,31,116,8.327,Chirp,3,4,33,1.1690625
16511,176,34,48,8.328,Chirp,3,4,33,7.76100000000001
16507,182,31,116,8.328000000000001,Chirp,3,4,33,1.1690625
16512,176,34,48,8.329,Chirp,3,4,33,7.74499999999999
16507,182,31,116,8.329,Chirp,3,4,33,1.1690625
16513,176,34,47,8.33,Chirp,3,4,33,7.728
16507,182,31,116,8.33,Chirp,3,4,33,1.1690625
16514,176,34,48,8.331,Chirp,3,4,33,7.712000000000009
16507,182,31,116,8.331000000000001,Chirp,3,4,33,1.1690625
16515,176,34,45,8.332,Chirp,3,4,33,7.692999999999985
16507,182,31,116,8.332,Chirp,3,4,33,1.1690625
16516,176,34,48,8.333,Chirp,3,4,33,7.676999999999994
16507,182,31,116,8.333,Chirp,3,4,33,1.1690625
16517,176,34,48,8.334,Chirp,3,4,33,7.661000000000003
16507,182,31,116,8.334,Chirp,3,4,33,1.1690625
16518,176,34,48,8.335,Chirp,3,4,33,7.644999999999984
16507,182,31,116,8.335,Chirp,3,4,33,1.1690625
16519,176,34,48,8.336,Chirp,3,4,33,7.6289999999999925
16507,182,31,116,8.336,Chirp,3,4,33,1.1690625
16520,176,34,45,8.337,Chirp,3,4,33,7.610000000000003
16507,182,31,116,8.337,Chirp,3,4,33,1.1690625
16521,176,34,49,8.338,Chirp,3,4,33,7.595000000000011
16507,182,31,116,8.338000000000001,Chirp,3,4,33,1.1690625
16522,176,34,48,8.339,Chirp,3,4,33,7.578999999999992
16507,182,31,116,8.339,Chirp,3,4,33,1.1690625
16523,176,34,49,8.34,Chirp,3,4,33,7.564
16507,182,31,116,8.34,Chirp,3,4,33,1.1690625
16524,176,34,49,8.341,Chirp,3,4,33,7.549000000000008
16507,182,31,116,8.341000000000001,Chirp,3,4,33,1.1690625
16525,176,34,47,8.342,Chirp,3,4,33,7.531999999999988
16507,182,31,116,8.342,Chirp,3,4,33,1.1690625
16526,176,34,49,8.343,Chirp,3,4,33,7.516999999999996
16507,182,31,116,8.343,Chirp,3,4,33,1.1690625
16527,176,34,50,8.344,Chirp,3,4,33,7.503000000000004
16507,182,31,116,8.344000000000001,Chirp,3,4,33,1.1690625
16528,176,34,50,8.345,Chirp,3,4,33,7.488999999999987
16507,182,31,116,8.345,Chirp,3,4,33,1.1690625
16529,176,34,50,8.346,Chirp,3,4,33,7.474999999999994
16507,182,31,116,8.346,Chirp,3,4,33,1.1690625
16530,176,34,48,8.347,Chirp,3,4,33,7.459000000000003
16507,182,31,116,8.347000000000001,Chirp,3,4,33,1.1690625
16531,176,34,50,8.348,Chirp,3,4,33,7.444999999999986
16507,182,31,116,8.348,Chirp,3,4,33,1.1690625
16532,176,34,51,8.349,Chirp,3,4,33,7.431999999999993
16507,182,31,116,8.349,Chirp,3,4,33,1.1690625
16533,176,34,50,8.35,Chirp,3,4,33,7.418000000000001
16507,182,31,116,8.35,Chirp,3,4,33,1.1690625
16534,176,34,51,8.351,Chirp,3,4,33,7.404999999999985
16507,182,31,116,8.351,Chirp,3,4,33,1.1690625
16535,176,34,51,8.352,Chirp,3,4,33,7.391999999999992
16507,182,31,116,8.352,Chirp,3,4,33,1.1690625
16536,176,34,49,8.353,Chirp,3,4,33,7.377000000000001
16507,182,31,116,8.353,Chirp,3,4,33,1.1690625
16537,176,34,52,8.354,Chirp,3,4,33,7.365000000000007
16507,182,31,116,8.354000000000001,Chirp,3,4,33,1.1690625
16538,176,34,52,8.355,Chirp,3,4,33,7.352999999999993
16507,182,31,116,8.355,Chirp,3,4,33,1.1690625
16539,176,34,52,8.356,Chirp,3,4,33,7.340999999999999
16507,182,31,116,8.356,Chirp,3,4,33,1.1690625
16540,176,34,52,8.357,Chirp,3,4,33,7.329000000000006
16507,182,31,116,8.357000000000001,Chirp,3,4,33,1.1690625
16541,176,34,50,8.358,Chirp,3,4,33,7.314999999999989
16507,182,31,116,8.358,Chirp,3,4,33,1.1690625
16542,176,34,53,8.359,Chirp,3,4,33,7.303999999999995
16507,182,31,116,8.359,Chirp,3,4,33,1.1690625
16543,176,34,53,8.36,Chirp,3,4,33,7.293000000000001
16507,182,31,116,8.360000000000001,Chirp,3,4,33,1.1690625
16544,176,34,53,8.361,Chirp,3,4,33,7.281999999999988
16507,182,31,116,8.361,Chirp,3,4,33,1.1690625
16545,176,34,53,8.362,Chirp,3,4,33,7.270999999999994
16507,182,31,116,8.362,Chirp,3,4,33,1.1690625
16546,176,34,52,8.363,Chirp,3,4,33,7.259
16507,182,31,116,8.363,Chirp,3,4,33,1.1690625
16547,176,34,54,8.364,Chirp,3,4,33,7.248999999999988
16507,182,31,116,8.364,Chirp,3,4,33,1.1690625
16548,176,34,54,8.365,Chirp,3,4,33,7.238999999999994
16507,182,31,116,8.365,Chirp,3,4,33,1.1690625
16549,176,34,54,8.366,Chirp,3,4,33,7.228999999999999
16507,182,31,116,8.366,Chirp,3,4,33,1.1690625
16550,176,34,55,8.367,Chirp,3,4,33,7.219999999999988
16507,182,31,116,8.367,Chirp,3,4,33,1.1690625
16551,176,34,52,8.368,Chirp,3,4,33,7.207999999999995
16507,182,31,116,8.368,Chirp,3,4,33,1.1690625
16552,176,34,55,8.369,Chirp,3,4,33,7.199
16507,182,31,116,8.369,Chirp,3,4,33,1.1690625
16553,176,34,55,8.37,Chirp,3,4,33,7.190000000000005
16507,182,31,116,8.370000000000001,Chirp,3,4,33,1.1690625
16554,176,34,55,8.371,Chirp,3,4,33,7.180999999999994
16507,182,31,116,8.371,Chirp,3,4,33,1.1690625
16555,176,34,56,8.372,Chirp,3,4,33,7.172999999999998
16507,182,31,116,8.372,Chirp,3,4,33,1.1690625
16556,176,34,54,8.373,Chirp,3,4,33,7.163000000000004
16507,182,31,116,8.373000000000001,Chirp,3,4,33,1.1690625
16557,176,34,57,8.374,Chirp,3,4,33,7.155999999999995
16507,182,31,116,8.374,Chirp,3,4,33,1.1690625
16558,176,34,56,8.375,Chirp,3,4,33,7.148
16507,182,31,116,8.375,Chirp,3,4,33,1.1690625
16559,176,34,57,8.376,Chirp,3,4,33,7.141000000000004
16507,182,31,116,8.376000000000001,Chirp,3,4,33,1.1690625
16560,176,34,57,8.377,Chirp,3,4,33,7.133999999999995
