,Component_number,Position_number,Velocity,Time_stamp,Scratch_type,Trial_number,Group_number,No.,Position
10734,176,34,71,8.213,Flare,3,2,13,8.534000000000006
10762,182,31,126,8.213,Flare,3,2,13,1.269765625
10734,176,34,71,8.214,Flare,3,2,13,8.534000000000006
10762,182,31,126,8.214,Flare,3,2,13,1.269765625
10735,176,34,73,8.215,Flare,3,2,13,8.543000000000001
10762,182,31,126,8.215,Flare,3,2,13,1.269765625
10737,176,34,72,8.216,Flare,3,2,13,8.559000000000006
10762,182,31,126,8.216,Flare,3,2,13,1.269765625
10737,176,34,72,8.217,Flare,3,2,13,8.559000000000006
10762,182,31,126,8.217,Flare,3,2,13,1.269765625
10739,176,34,71,8.218,Flare,3,2,13,8.566000000000003
10762,182,31,126,8.218,Flare,3,2,13,1.269765625
10740,176,34,74,8.219,Flare,3,2,13,8.575999999999997
10762,182,31,126,8.219,Flare,3,2,13,1.269765625
10762,182,31,126,8.219999999999999,Flare,3,2,13,1.269765625
10741,176,34,72,8.22,Flare,3,2,13,8.584000000000007
10742,176,34,72,8.221,Flare,3,2,13,8.592000000000002
10762,182,31,126,8.221,Flare,3,2,13,1.269765625
10743,176,34,73,8.222,Flare,3,2,13,8.600999999999997
10762,182,31,126,8.222,Flare,3,2,13,1.269765625
10762,182,31,126,8.222999999999999,Flare,3,2,13,1.269765625
10744,176,34,72,8.223,Flare,3,2,13,8.609000000000007
10745,176,34,75,8.224,Flare,3,2,13,8.620000000000001
10762,182,31,126,8.224,Flare,3,2,13,1.269765625
10746,176,34,73,8.225,Flare,3,2,13,8.628999999999996
10762,182,31,126,8.225,Flare,3,2,13,1.269765625
10762,182,31,126,8.225999999999999,Flare,3,2,13,1.269765625
10747,176,34,72,8.226,Flare,3,2,13,8.637000000000006
10748,176,34,73,8.227,Flare,3,2,13,8.654999999999996
10762,182,31,126,8.227,Flare,3,2,13,1.269765625
10748,176,34,73,8.228,Flare,3,2,13,8.654999999999996
10762,182,31,126,8.228,Flare,3,2,13,1.269765625
10750,176,34,75,8.229,Flare,3,2,13,8.66599999999999
10762,182,31,126,8.229,Flare,3,2,13,1.269765625
10751,176,34,73,8.23,Flare,3,2,13,8.683999999999996
10762,182,31,126,8.23,Flare,3,2,13,1.269765625
10751,176,34,73,8.231,Flare,3,2,13,8.683999999999996
10762,182,31,126,8.231,Flare,3,2,13,1.269765625
10753,176,34,73,8.232,Flare,3,2,13,8.69299999999999
10762,182,31,126,8.232,Flare,3,2,13,1.269765625
10754,176,34,74,8.233,Flare,3,2,13,8.703000000000003
10762,182,31,126,8.233,Flare,3,2,13,1.269765625
10755,176,34,75,8.234,Flare,3,2,13,8.713999999999997
10762,182,31,126,8.234,Flare,3,2,13,1.269765625
10756,176,34,73,8.235,Flare,3,2,13,8.722999999999992
10762,182,31,126,8.235,Flare,3,2,13,1.269765625
10757,176,34,74,8.236,Flare,3,2,13,8.733000000000004
10762,182,31,126,8.236,Flare,3,2,13,1.269765625
10758,176,34,74,8.237,Flare,3,2,13,8.742999999999999
10762,182,31,126,8.237,Flare,3,2,13,1.269765625
10759,176,34,74,8.238,Flare,3,2,13,8.752999999999993
10762,182,31,126,8.238,Flare,3,2,13,1.269765625
10762,182,31,126,8.238999999999999,Flare,3,2,13,1.269765625
10760,176,34,76,8.239,Flare,3,2,13,8.765000000000008
10761,176,34,74,8.24,Flare,3,2,13,8.775000000000002
10762,182,31,126,8.24,Flare,3,2,13,1.269765625
10764,176,34,74,8.241,Flare,3,2,13,8.784999999999997
10762,182,31,126,8.241,Flare,3,2,13,1.269765625
10767,176,34,74,8.242,Flare,3,2,13,8.795000000000009
10765,182,31,125,8.242,Flare,3,2,13,1.2596875
10770,176,34,74,8.243,Flare,3,2,13,8.814999999999998
10768,182,31,124,8.243,Flare,3,2,13,1.249453125
10770,176,34,74,8.244,Flare,3,2,13,8.814999999999998
10768,182,31,124,8.244,Flare,3,2,13,1.249453125
10776,176,34,74,8.245,Flare,3,2,13,8.824999999999992
10774,182,31,121,8.245,Flare,3,2,13,1.219375
10779,176,34,74,8.246,Flare,3,2,13,8.844999999999999
10777,182,31,120,8.246,Flare,3,2,13,1.20921875
10779,176,34,74,8.247,Flare,3,2,13,8.844999999999999
10777,182,31,120,8.247,Flare,3,2,13,1.20921875
10782,176,34,75,8.248,Flare,3,2,13,8.855999999999993
10780,182,31,118,8.248,Flare,3,2,13,1.1890625
10788,176,34,76,8.249,Flare,3,2,13,8.868000000000007
10786,182,31,116,8.249,Flare,3,2,13,1.16890625
10791,176,34,76,8.25,Flare,3,2,13,8.88
10789,182,31,114,8.25,Flare,3,2,13,1.14890625
10794,176,34,74,8.251,Flare,3,2,13,8.900000000000007
10792,182,31,114,8.251,Flare,3,2,13,1.14875
10794,176,34,74,8.252,Flare,3,2,13,8.900000000000007
10792,182,31,114,8.252,Flare,3,2,13,1.14875
10800,176,34,74,8.253,Flare,3,2,13,8.910000000000002
10798,182,31,112,8.253,Flare,3,2,13,1.128671875
10803,176,34,77,8.254,Flare,3,2,13,8.922999999999995
10801,182,31,111,8.254,Flare,3,2,13,1.11859375
10806,176,34,75,8.254999999999999,Flare,3,2,13,8.945000000000002
10804,182,31,110,8.254999999999999,Flare,3,2,13,1.10859375
10806,176,34,75,8.256,Flare,3,2,13,8.945000000000002
10804,182,31,110,8.256,Flare,3,2,13,1.10859375
10809,176,34,75,8.257,Flare,3,2,13,8.955999999999996
10807,182,31,110,8.257,Flare,3,2,13,1.108515625
10812,176,34,74,8.258,Flare,3,2,13,8.96599999999999
10810,182,31,109,8.258,Flare,3,2,13,1.0984375
10818,176,34,77,8.259,Flare,3,2,13,8.991999999999999
10816,182,31,108,8.259,Flare,3,2,13,1.0884375
10818,176,34,77,8.26,Flare,3,2,13,8.991999999999999
10816,182,31,108,8.26,Flare,3,2,13,1.0884375
10822,176,34,75,8.261,Flare,3,2,13,9.002999999999993
10823,182,31,108,8.261,Flare,3,2,13,1.0884375
10825,176,34,75,8.262,Flare,3,2,13,9.014000000000006
10823,182,31,108,8.262,Flare,3,2,13,1.0884375
10826,176,34,74,8.263,Flare,3,2,13,9.024000000000001
10830,182,31,108,8.263,Flare,3,2,13,1.0884375
10827,176,34,77,8.264,Flare,3,2,13,9.036999999999994
10830,182,31,108,8.264,Flare,3,2,13,1.0884375
10828,176,34,75,8.265,Flare,3,2,13,9.048000000000007
10830,182,31,108,8.265,Flare,3,2,13,1.0884375
10829,176,34,74,8.266,Flare,3,2,13,9.058000000000002
10830,182,31,108,8.266,Flare,3,2,13,1.0884375
10832,176,34,75,8.267,Flare,3,2,13,9.080000000000009
10830,182,31,108,8.267,Flare,3,2,13,1.0884375
10832,176,34,75,8.268,Flare,3,2,13,9.080000000000009
10830,182,31,108,8.268,Flare,3,2,13,1.0884375
10835,176,34,74,8.269,Flare,3,2,13,9.090000000000003
10833,182,31,108,8.269,Flare,3,2,13,1.08859375
10841,176,34,76,8.27,Flare,3,2,13,9.114000000000011
10839,182,31,110,8.27,Flare,3,2,13,1.108671875
10841,176,34,76,8.271,Flare,3,2,13,9.114000000000011
10839,182,31,110,8.271,Flare,3,2,13,1.108671875
10847,176,34,74,8.272,Flare,3,2,13,9.124000000000006
10845,182,31,111,8.272,Flare,3,2,13,1.11875
10850,176,34,75,8.273,Flare,3,2,13,9.135
10848,182,31,112,8.273,Flare,3,2,13,1.128828125
10853,176,34,74,8.274,Flare,3,2,13,9.155000000000006
10851,182,31,113,8.274,Flare,3,2,13,1.13890625
10853,176,34,74,8.275,Flare,3,2,13,9.155000000000006
10851,182,31,113,8.275,Flare,3,2,13,1.13890625
10859,176,34,74,8.276,Flare,3,2,13,9.174999999999995
10857,182,31,114,8.276,Flare,3,2,13,1.1490625
10859,176,34,74,8.277,Flare,3,2,13,9.174999999999995
10857,182,31,114,8.277,Flare,3,2,13,1.1490625
10862,176,34,75,8.278,Flare,3,2,13,9.186000000000009
10860,182,31,116,8.278,Flare,3,2,13,1.16921875
10868,176,34,74,8.279,Flare,3,2,13,9.196000000000003
10866,182,31,118,8.279,Flare,3,2,13,1.189296875
10871,176,34,76,8.28,Flare,3,2,13,9.207999999999997
10869,182,31,119,8.28,Flare,3,2,13,1.199375
10874,176,34,74,8.281,Flare,3,2,13,9.228000000000003
10872,182,31,120,8.281,Flare,3,2,13,1.20953125
10874,176,34,74,8.282,Flare,3,2,13,9.228000000000003
10872,182,31,120,8.282,Flare,3,2,13,1.20953125
10880,176,34,74,8.283,Flare,3,2,13,9.237999999999998
10878,182,31,122,8.283,Flare,3,2,13,1.229609375
10883,176,34,74,8.283999999999999,Flare,3,2,13,9.258000000000004
10881,182,31,123,8.283999999999999,Flare,3,2,13,1.23984375
10883,176,34,74,8.285,Flare,3,2,13,9.258000000000004
10881,182,31,123,8.285,Flare,3,2,13,1.23984375
10889,176,34,74,8.286,Flare,3,2,13,9.267999999999999
10887,182,31,126,8.286,Flare,3,2,13,1.269921875
10892,176,34,74,8.287,Flare,3,2,13,9.278000000000011
10890,182,31,127,8.287,Flare,3,2,13,1.279921875
10895,176,34,73,8.288,Flare,3,2,13,9.287000000000006
10893,182,31,127,8.288,Flare,3,2,13,1.27984375
10896,176,34,73,8.289,Flare,3,2,13,9.296000000000001
11100,182,31,126,8.289,Flare,3,2,13,1.2696875
10897,176,34,74,8.29,Flare,3,2,13,9.316000000000008
11100,182,31,126,8.29,Flare,3,2,13,1.2696875
10897,176,34,74,8.291,Flare,3,2,13,9.316000000000008
11100,182,31,126,8.291,Flare,3,2,13,1.2696875
10899,176,34,73,8.292,Flare,3,2,13,9.325000000000003
11100,182,31,126,8.292,Flare,3,2,13,1.2696875
10900,176,34,73,8.293,Flare,3,2,13,9.333999999999998
11100,182,31,126,8.293,Flare,3,2,13,1.2696875
10901,176,34,74,8.294,Flare,3,2,13,9.34400000000001
11100,182,31,126,8.294,Flare,3,2,13,1.2696875
10902,176,34,74,8.295,Flare,3,2,13,9.354000000000005
11100,182,31,126,8.295,Flare,3,2,13,1.2696875
10903,176,34,73,8.296,Flare,3,2,13,9.363
11100,182,31,126,8.296,Flare,3,2,13,1.2696875
10904,176,34,72,8.297,Flare,3,2,13,9.37100000000001
11100,182,31,126,8.297,Flare,3,2,13,1.2696875
10905,176,34,71,8.298,Flare,3,2,13,9.378000000000005
11100,182,31,126,8.298,Flare,3,2,13,1.2696875
10906,176,34,72,8.299,Flare,3,2,13,9.386000000000001
11100,182,31,126,8.299,Flare,3,2,13,1.2696875
11100,182,31,126,8.299999999999999,Flare,3,2,13,1.2696875
10907,176,34,74,8.3,Flare,3,2,13,9.396000000000013
10908,176,34,72,8.301,Flare,3,2,13,9.404000000000009
11100,182,31,126,8.301,Flare,3,2,13,1.2696875
10909,176,34,72,8.302,Flare,3,2,13,9.412000000000004
11100,182,31,126,8.302,Flare,3,2,13,1.2696875
11100,182,31,126,8.302999999999999,Flare,3,2,13,1.2696875
10910,176,34,73,8.303,Flare,3,2,13,9.421000000000015
10911,176,34,71,8.304,Flare,3,2,13,9.428000000000011
11100,182,31,126,8.304,Flare,3,2,13,1.2696875
10912,176,34,73,8.305,Flare,3,2,13,9.437000000000006
11100,182,31,126,8.305,Flare,3,2,13,1.2696875
10913,176,34,71,8.306,Flare,3,2,13,9.444000000000003
11100,182,31,126,8.306,Flare,3,2,13,1.2696875
10914,176,34,70,8.307,Flare,3,2,13,9.45000000000001
11100,182,31,126,8.307,Flare,3,2,13,1.2696875
10915,176,34,71,8.308,Flare,3,2,13,9.457000000000006
11100,182,31,126,8.308,Flare,3,2,13,1.2696875
10916,176,34,70,8.309,Flare,3,2,13,9.463000000000003
11100,182,31,126,8.309,Flare,3,2,13,1.2696875
10917,176,34,72,8.31,Flare,3,2,13,9.471000000000013
11100,182,31,126,8.31,Flare,3,2,13,1.2696875
10918,176,34,71,8.311,Flare,3,2,13,9.478000000000009
11100,182,31,126,8.311,Flare,3,2,13,1.2696875
10919,176,34,70,8.312,Flare,3,2,13,9.484000000000005
11100,182,31,126,8.312,Flare,3,2,13,1.2696875
10920,176,34,71,8.313,Flare,3,2,13,9.491000000000014
11100,182,31,126,8.313,Flare,3,2,13,1.2696875
10921,176,34,70,8.314,Flare,3,2,13,9.49700000000001
11100,182,31,126,8.314,Flare,3,2,13,1.2696875
10922,176,34,71,8.315,Flare,3,2,13,9.504000000000007
11100,182,31,126,8.315,Flare,3,2,13,1.2696875
11100,182,31,126,8.315999999999999,Flare,3,2,13,1.2696875
10923,176,34,70,8.316,Flare,3,2,13,9.510000000000014
10924,176,34,70,8.317,Flare,3,2,13,9.51600000000001
11100,182,31,126,8.317,Flare,3,2,13,1.2696875
10925,176,34,69,8.318,Flare,3,2,13,9.521000000000008
11100,182,31,126,8.318,Flare,3,2,13,1.2696875
11100,182,31,126,8.318999999999999,Flare,3,2,13,1.2696875
10926,176,34,69,8.319,Flare,3,2,13,9.526000000000014
10927,176,34,70,8.32,Flare,3,2,13,9.53200000000001
11100,182,31,126,8.32,Flare,3,2,13,1.2696875
10928,176,34,70,8.321,Flare,3,2,13,9.538000000000007
11100,182,31,126,8.321,Flare,3,2,13,1.2696875
10929,176,34,69,8.322,Flare,3,2,13,9.543000000000005
11100,182,31,126,8.322,Flare,3,2,13,1.2696875
10930,176,34,69,8.323,Flare,3,2,13,9.54800000000001
11100,182,31,126,8.323,Flare,3,2,13,1.2696875
10931,176,34,69,8.324,Flare,3,2,13,9.553000000000008
11100,182,31,126,8.324,Flare,3,2,13,1.2696875
10932,176,34,68,8.325,Flare,3,2,13,9.557000000000006
11100,182,31,126,8.325,Flare,3,2,13,1.2696875
10933,176,34,69,8.326,Flare,3,2,13,9.562000000000012
11100,182,31,126,8.326,Flare,3,2,13,1.2696875
10934,176,34,69,8.327,Flare,3,2,13,9.567000000000009
11100,182,31,126,8.327,Flare,3,2,13,1.2696875
10935,176,34,68,8.328,Flare,3,2,13,9.571000000000007
11100,182,31,126,8.328,Flare,3,2,13,1.2696875
10936,176,34,68,8.329,Flare,3,2,13,9.575000000000012
11100,182,31,126,8.329,Flare,3,2,13,1.2696875
10937,176,34,68,8.33,Flare,3,2,13,9.57900000000001
11100,182,31,126,8.33,Flare,3,2,13,1.2696875
10938,176,34,68,8.331,Flare,3,2,13,9.583000000000007
11100,182,31,126,8.331,Flare,3,2,13,1.2696875
11100,182,31,126,8.331999999999999,Flare,3,2,13,1.2696875
10939,176,34,68,8.332,Flare,3,2,13,9.587000000000012
10940,176,34,67,8.333,Flare,3,2,13,9.59000000000001
11100,182,31,126,8.333,Flare,3,2,13,1.2696875
10941,176,34,67,8.334,Flare,3,2,13,9.593000000000009
11100,182,31,126,8.334,Flare,3,2,13,1.2696875
11100,182,31,126,8.334999999999999,Flare,3,2,13,1.2696875
10942,176,34,67,8.335,Flare,3,2,13,9.596000000000013
10943,176,34,68,8.336,Flare,3,2,13,9.60000000000001
11100,182,31,126,8.336,Flare,3,2,13,1.2696875
10944,176,34,67,8.337,Flare,3,2,13,9.603000000000009
11100,182,31,126,8.337,Flare,3,2,13,1.2696875
10945,176,34,66,8.338,Flare,3,2,13,9.605000000000008
11100,182,31,126,8.338,Flare,3,2,13,1.2696875
10946,176,34,67,8.339,Flare,3,2,13,9.61100000000001
11100,182,31,126,8.339,Flare,3,2,13,1.2696875
10946,176,34,67,8.34,Flare,3,2,13,9.61100000000001
11100,182,31,126,8.34,Flare,3,2,13,1.2696875
10948,176,34,67,8.341,Flare,3,2,13,9.614000000000008
11100,182,31,126,8.341,Flare,3,2,13,1.2696875
10949,176,34,66,8.342,Flare,3,2,13,9.61600000000001
11100,182,31,126,8.342,Flare,3,2,13,1.2696875
10950,176,34,66,8.343,Flare,3,2,13,9.61800000000001
11100,182,31,126,8.343,Flare,3,2,13,1.2696875
10951,176,34,66,8.344,Flare,3,2,13,9.620000000000008
11100,182,31,126,8.344,Flare,3,2,13,1.2696875
11100,182,31,126,8.344999999999999,Flare,3,2,13,1.2696875
10952,176,34,65,8.345,Flare,3,2,13,9.62100000000001
10953,176,34,66,8.346,Flare,3,2,13,9.623000000000008
11100,182,31,126,8.346,Flare,3,2,13,1.2696875
10954,176,34,66,8.347,Flare,3,2,13,9.625000000000007
11100,182,31,126,8.347,Flare,3,2,13,1.2696875
11100,182,31,126,8.347999999999999,Flare,3,2,13,1.2696875
10955,176,34,65,8.348,Flare,3,2,13,9.626000000000008
10956,176,34,65,8.349,Flare,3,2,13,9.627000000000008
11100,182,31,126,8.349,Flare,3,2,13,1.2696875
10957,176,34,65,8.35,Flare,3,2,13,9.628000000000007
11100,182,31,126,8.35,Flare,3,2,13,1.2696875
11100,182,31,126,8.350999999999999,Flare,3,2,13,1.2696875
10958,176,34,65,8.351,Flare,3,2,13,9.629000000000008
10959,176,34,65,8.352,Flare,3,2,13,9.630000000000008
11100,182,31,126,8.352,Flare,3,2,13,1.2696875
10960,176,34,65,8.353,Flare,3,2,13,9.631000000000007
11100,182,31,126,8.353,Flare,3,2,13,1.2696875
10961,176,34,65,8.354,Flare,3,2,13,9.634000000000007
11100,182,31,126,8.354,Flare,3,2,13,1.2696875
10961,176,34,65,8.355,Flare,3,2,13,9.634000000000007
11100,182,31,126,8.355,Flare,3,2,13,1.2696875
10961,176,34,65,8.356,Flare,3,2,13,9.634000000000007
11100,182,31,126,8.356,Flare,3,2,13,1.2696875
10962,176,34,63,8.357,Flare,3,2,13,9.632000000000007
11100,182,31,126,8.357,Flare,3,2,13,1.2696875
10962,176,34,63,8.358,Flare,3,2,13,9.632000000000007
11100,182,31,126,8.358,Flare,3,2,13,1.2696875
10963,176,34,63,8.359,Flare,3,2,13,9.628000000000007
11100,182,31,126,8.359,Flare,3,2,13,1.2696875
10963,176,34,63,8.36,Flare,3,2,13,9.628000000000007
11100,182,31,126,8.36,Flare,3,2,13,1.2696875
10963,176,34,63,8.361,Flare,3,2,13,9.628000000000007
11100,182,31,126,8.361,Flare,3,2,13,1.2696875
10963,176,34,63,8.362,Flare,3,2,13,9.628000000000007
11100,182,31,126,8.362,Flare,3,2,13,1.2696875
10964,176,34,63,8.363,Flare,3,2,13,9.626000000000007
11100,182,31,126,8.363,Flare,3,2,13,1.2696875
11100,182,31,126,8.363999999999999,Flare,3,2,13,1.2696875
10964,176,34,63,8.364,Flare,3,2,13,9.626000000000007
10965,176,34,63,8.365,Flare,3,2,13,9.624000000000008
11100,182,31,126,8.365,Flare,3,2,13,1.2696875
10965,176,34,63,8.366,Flare,3,2,13,9.624000000000008
11100,182,31,126,8.366,Flare,3,2,13,1.2696875
11100,182,31,126,8.366999999999999,Flare,3,2,13,1.2696875
10966,176,34,63,8.367,Flare,3,2,13,9.623000000000006
10967,176,34,63,8.368,Flare,3,2,13,9.621000000000008
11100,182,31,126,8.368,Flare,3,2,13,1.2696875
10967,176,34,63,8.369,Flare,3,2,13,9.621000000000008
11100,182,31,126,8.369,Flare,3,2,13,1.2696875
10968,176,34,63,8.37,Flare,3,2,13,9.620000000000008
11100,182,31,126,8.37,Flare,3,2,13,1.2696875
10969,176,34,63,8.371,Flare,3,2,13,9.619000000000007
11100,182,31,126,8.371,Flare,3,2,13,1.2696875
10970,176,34,63,8.372,Flare,3,2,13,9.618000000000007
11100,182,31,126,8.372,Flare,3,2,13,1.2696875
10971,176,34,63,8.373,Flare,3,2,13,9.617000000000008
11100,182,31,126,8.373,Flare,3,2,13,1.2696875
10972,176,34,63,8.374,Flare,3,2,13,9.616000000000007
11100,182,31,126,8.374,Flare,3,2,13,1.2696875
10973,176,34,63,8.375,Flare,3,2,13,9.615000000000007
11100,182,31,126,8.375,Flare,3,2,13,1.2696875
10974,176,34,62,8.376,Flare,3,2,13,9.613000000000008
11100,182,31,126,8.376,Flare,3,2,13,1.2696875
11100,182,31,126,8.376999999999999,Flare,3,2,13,1.2696875
10975,176,34,63,8.377,Flare,3,2,13,9.612000000000007
10976,176,34,62,8.378,Flare,3,2,13,9.610000000000008
11100,182,31,126,8.378,Flare,3,2,13,1.2696875
10977,176,34,63,8.379,Flare,3,2,13,9.609000000000009
11100,182,31,126,8.379,Flare,3,2,13,1.2696875
11100,182,31,126,8.379999999999999,Flare,3,2,13,1.2696875
10978,176,34,62,8.38,Flare,3,2,13,9.607000000000006
10979,176,34,62,8.381,Flare,3,2,13,9.605000000000008
11100,182,31,126,8.381,Flare,3,2,13,1.2696875
10980,176,34,62,8.382,Flare,3,2,13,9.603000000000009
11100,182,31,126,8.382,Flare,3,2,13,1.2696875
10981,176,34,62,8.383,Flare,3,2,13,9.60100000000001
11100,182,31,126,8.383,Flare,3,2,13,1.2696875
10982,176,34,62,8.384,Flare,3,2,13,9.599000000000007
11100,182,31,126,8.384,Flare,3,2,13,1.2696875
10983,176,34,62,8.385,Flare,3,2,13,9.597000000000008
11100,182,31,126,8.385,Flare,3,2,13,1.2696875
10984,176,34,62,8.386,Flare,3,2,13,9.59500000000001
11100,182,31,126,8.386,Flare,3,2,13,1.2696875
10985,176,34,61,8.387,Flare,3,2,13,9.589000000000008
11100,182,31,126,8.387,Flare,3,2,13,1.2696875
10985,176,34,61,8.388,Flare,3,2,13,9.589000000000008
11100,182,31,126,8.388,Flare,3,2,13,1.2696875
10987,176,34,62,8.389,Flare,3,2,13,9.587000000000009
11100,182,31,126,8.389,Flare,3,2,13,1.2696875
10988,176,34,61,8.39,Flare,3,2,13,9.581000000000007
11100,182,31,126,8.39,Flare,3,2,13,1.2696875
10988,176,34,61,8.391,Flare,3,2,13,9.581000000000007
11100,182,31,126,8.391,Flare,3,2,13,1.2696875
10990,176,34,61,8.392,Flare,3,2,13,9.578000000000008
11100,182,31,126,8.392,Flare,3,2,13,1.2696875
10991,176,34,61,8.393,Flare,3,2,13,9.575000000000005
11100,182,31,126,8.393,Flare,3,2,13,1.2696875
10992,176,34,61,8.394,Flare,3,2,13,9.572000000000006
11100,182,31,126,8.394,Flare,3,2,13,1.2696875
10993,176,34,61,8.395,Flare,3,2,13,9.569000000000008
11100,182,31,126,8.395,Flare,3,2,13,1.2696875
10994,176,34,61,8.395999999999999,Flare,3,2,13,9.563000000000006
11100,182,31,126,8.395999999999999,Flare,3,2,13,1.2696875
10994,176,34,61,8.397,Flare,3,2,13,9.563000000000006
11100,182,31,126,8.397,Flare,3,2,13,1.2696875
10995,176,34,61,8.398,Flare,3,2,13,9.560000000000008
11100,182,31,126,8.398,Flare,3,2,13,1.2696875
10996,176,34,60,8.399,Flare,3,2,13,9.55600000000001
11100,182,31,126,8.399,Flare,3,2,13,1.2696875
10998,176,34,61,8.4,Flare,3,2,13,9.553000000000006
11100,182,31,126,8.4,Flare,3,2,13,1.2696875
10999,176,34,60,8.401,Flare,3,2,13,9.549000000000008
11100,182,31,126,8.401,Flare,3,2,13,1.2696875
11000,176,34,60,8.402,Flare,3,2,13,9.54500000000001
11100,182,31,126,8.402,Flare,3,2,13,1.2696875
11001,176,34,61,8.403,Flare,3,2,13,9.539000000000009
11100,182,31,126,8.403,Flare,3,2,13,1.2696875
11001,176,34,61,8.404,Flare,3,2,13,9.539000000000009
11100,182,31,126,8.404,Flare,3,2,13,1.2696875
11003,176,34,61,8.405,Flare,3,2,13,9.53600000000001
11100,182,31,126,8.405,Flare,3,2,13,1.2696875
11004,176,34,60,8.406,Flare,3,2,13,9.532000000000005
11100,182,31,126,8.406,Flare,3,2,13,1.2696875
11005,176,34,60,8.407,Flare,3,2,13,9.52400000000001
11100,182,31,126,8.407,Flare,3,2,13,1.2696875
11005,176,34,60,8.408,Flare,3,2,13,9.52400000000001
11100,182,31,126,8.408,Flare,3,2,13,1.2696875
11100,182,31,126,8.408999999999999,Flare,3,2,13,1.2696875
11006,176,34,60,8.409,Flare,3,2,13,9.520000000000005
11007,176,34,60,8.41,Flare,3,2,13,9.516000000000007
11100,182,31,126,8.41,Flare,3,2,13,1.2696875
11008,176,34,61,8.411,Flare,3,2,13,9.513000000000009
11100,182,31,126,8.411,Flare,3,2,13,1.2696875
11100,182,31,126,8.411999999999999,Flare,3,2,13,1.2696875
11009,176,34,60,8.412,Flare,3,2,13,9.509000000000004
11011,176,34,60,8.413,Flare,3,2,13,9.505000000000006
11100,182,31,126,8.413,Flare,3,2,13,1.2696875
11012,176,34,60,8.414,Flare,3,2,13,9.501000000000008
11100,182,31,126,8.414,Flare,3,2,13,1.2696875
11013,176,34,59,8.415,Flare,3,2,13,9.496000000000011
11100,182,31,126,8.415,Flare,3,2,13,1.2696875
11014,176,34,60,8.416,Flare,3,2,13,9.492000000000006
11100,182,31,126,8.416,Flare,3,2,13,1.2696875
11015,176,34,59,8.417,Flare,3,2,13,9.487000000000009
11100,182,31,126,8.417,Flare,3,2,13,1.2696875
11016,176,34,59,8.418,Flare,3,2,13,9.477000000000006
11100,182,31,126,8.418,Flare,3,2,13,1.2696875
11016,176,34,59,8.419,Flare,3,2,13,9.477000000000006
11100,182,31,126,8.419,Flare,3,2,13,1.2696875
11018,176,34,60,8.42,Flare,3,2,13,9.473000000000008
11100,182,31,126,8.42,Flare,3,2,13,1.2696875
11019,176,34,59,8.421,Flare,3,2,13,9.46800000000001
11100,182,31,126,8.421,Flare,3,2,13,1.2696875
11020,176,34,59,8.422,Flare,3,2,13,9.463000000000005
11100,182,31,126,8.422,Flare,3,2,13,1.2696875
11021,176,34,58,8.423,Flare,3,2,13,9.451000000000011
11100,182,31,126,8.423,Flare,3,2,13,1.2696875
11021,176,34,58,8.424,Flare,3,2,13,9.451000000000011
11100,182,31,126,8.424,Flare,3,2,13,1.2696875
11100,182,31,126,8.424999999999999,Flare,3,2,13,1.2696875
11022,176,34,58,8.425,Flare,3,2,13,9.445000000000004
11024,176,34,59,8.426,Flare,3,2,13,9.43500000000001
11100,182,31,126,8.426,Flare,3,2,13,1.2696875
11024,176,34,59,8.427,Flare,3,2,13,9.43500000000001
11100,182,31,126,8.427,Flare,3,2,13,1.2696875
11100,182,31,126,8.427999999999999,Flare,3,2,13,1.2696875
11026,176,34,57,8.428,Flare,3,2,13,9.428
11027,176,34,59,8.429,Flare,3,2,13,9.418000000000006
11100,182,31,126,8.429,Flare,3,2,13,1.2696875
